time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1700823832607802000,103.77480200195312,-0.6724900007247925,-0.20107680559158325,-0.6350692510604858,0.3225095868110657,-1.4569342136383057,0.1396409571170807,2.3718667030334473
1700823832617884000,103.7848837890625,-0.6744053959846497,-0.20190607011318207,-0.6318026781082153,0.32440200448036194,-1.4492251873016357,0.1380208134651184,2.3671228885650635
1700823832627800000,103.79480004882812,-0.6754652857780457,-0.2020120620727539,-0.6296458840370178,0.32631877064704895,-1.44376802444458,0.13846832513809204,2.3634684085845947
1700823832637888000,103.80488793945312,-0.6755591034889221,-0.20084382593631744,-0.6284778714179993,0.32908540964126587,-1.4397372007369995,0.1427665650844574,2.3602263927459717
1700823832647805000,103.81480493164062,-0.675156831741333,-0.19807186722755432,-0.6279124617576599,0.3326513171195984,-1.4358725547790527,0.15086428821086884,2.357835531234741
1700823832657874000,103.8248740234375,-0.6744163632392883,-0.19416335225105286,-0.6281047463417053,0.3360770046710968,-1.433014988899231,0.16098366677761078,2.357257843017578
1700823832667804000,103.83480395507813,-0.6733738780021667,-0.1896432638168335,-0.6289331316947937,0.3391847014427185,-1.431334137916565,0.17209559679031372,2.3580868244171143
1700823832677873000,103.84487280273437,-0.6723719239234924,-0.184842050075531,-0.6295673847198486,0.342628538608551,-1.428981900215149,0.18388484418392181,2.3586323261260986
1700823832687802000,103.85480200195312,-0.6711870431900024,-0.1800290197134018,-0.6300306916236877,0.3466394543647766,-1.426222324371338,0.19638051092624664,2.3581368923187256
1700823832697828000,103.864828125,-0.6701409816741943,-0.17570681869983673,-0.6301811337471008,0.35058510303497314,-1.423094391822815,0.20786112546920776,2.356987476348877
1700823832707804000,103.87480395507812,-0.6697946786880493,-0.17169469594955444,-0.6295546293258667,0.35434016585350037,-1.418249249458313,0.21787217259407043,2.355524778366089
1700823832717886000,103.88488598632813,-0.6698800921440125,-0.16913889348506927,-0.6282483339309692,0.3577105700969696,-1.4127904176712036,0.2247437834739685,2.3526415824890137
1700823832727805000,103.89480493164062,-0.6694479584693909,-0.1675226390361786,-0.6274200677871704,0.36072105169296265,-1.4092859029769897,0.2303844839334488,2.3492588996887207
1700823832737882000,103.90488208007812,-0.6684440970420837,-0.16731001436710358,-0.6269726753234863,0.36344897747039795,-1.4078209400177002,0.23420561850070953,2.3446619510650635
1700823832747805000,103.91480493164063,-0.6672442555427551,-0.1681329905986786,-0.6267595887184143,0.36563488841056824,-1.407762885093689,0.23614750802516937,2.3397507667541504
1700823832757801000,103.92480102539062,-0.6665405035018921,-0.1691550314426422,-0.626310408115387,0.36721327900886536,-1.4072867631912231,0.23668530583381653,2.3355860710144043
1700823832767809000,103.93480908203125,-0.6661913990974426,-0.16989724338054657,-0.6257357001304626,0.36848175525665283,-1.4062988758087158,0.2369883507490158,2.332282781600952
1700823832777883000,103.9448828125,-0.6661427617073059,-0.17019888758659363,-0.625129759311676,0.3694576621055603,-1.404915690422058,0.2373877614736557,2.33003830909729
